N,M,h2,h2_est,h2_diff
-1,-1,0.01,0.012416313821359064,-0.002416313821359064
-1,-1,0.01,0.012219378945065923,-0.0022193789450659224
-1,-1,0.01,0.012916488166153369,-0.002916488166153369
-1,-1,0.01,0.01197218272402866,-0.0019721827240286594
-1,-1,0.01,0.008818354715913412,0.0011816452840865879
-1,-1,0.01,0.010675589673946495,-0.0006755896739464948
-1,-1,0.01,0.005111882776840517,0.004888117223159483
-1,-1,0.01,0.010559381971541618,-0.0005593819715416174
-1,-1,0.01,0.010305816961699982,-0.0003058169616999822
-1,-1,0.01,0.014370188808321156,-0.004370188808321155
-1,-1,0.01,0.011212640998693655,-0.0012126409986936548
-1,-1,0.01,0.009724713911501108,0.00027528608849889183
-1,-1,0.01,0.00465134110052839,0.00534865889947161
-1,-1,0.01,0.007408067694141159,0.0025919323058588408
-1,-1,0.01,0.011248730780132953,-0.001248730780132953
-1,-1,0.01,0.012368124189424255,-0.002368124189424255
-1,-1,0.01,0.01577388403511126,-0.005773884035111259
-1,-1,0.01,0.014675197668629665,-0.0046751976686296645
-1,-1,0.01,0.009305966388110072,0.0006940336118899278
-1,-1,0.01,0.006966250632842787,0.003033749367157213
-1,-1,0.01,0.009186875995670425,0.000813124004329575
-1,-1,0.01,0.010688138889961738,-0.0006881388899617376
-1,-1,0.01,0.010121954214987362,-0.00012195421498736175
-1,-1,0.01,0.005272640019268459,0.0047273599807315415
-1,-1,0.01,0.014080969877176542,-0.004080969877176542
-1,-1,0.01,0.011741525860480533,-0.001741525860480533
-1,-1,0.01,0.012465458199711642,-0.0024654581997116416
-1,-1,0.01,0.010437968266799989,-0.00043796826679998874
-1,-1,0.01,0.005979029735915483,0.004020970264084517
-1,-1,0.01,0.010768400647968116,-0.0007684006479681156
-1,-1,0.01,0.014268741845461319,-0.0042687418454613185
-1,-1,0.01,0.011335255111334212,-0.0013352551113342114
-1,-1,0.01,0.010665033218898287,-0.0006650332188982873
-1,-1,0.01,0.016231488925338114,-0.006231488925338114
-1,-1,0.01,0.011527361410330715,-0.0015273614103307152
-1,-1,0.01,0.006971008179141298,0.003028991820858702
-1,-1,0.01,0.012474694129318427,-0.002474694129318427
-1,-1,0.01,0.011722684862001655,-0.0017226848620016545
-1,-1,0.01,0.007685630845125215,0.002314369154874785
-1,-1,0.01,0.010779724753102396,-0.0007797247531023954
-1,-1,0.01,0.00815397370673931,0.0018460262932606906
-1,-1,0.01,0.016898292498380905,-0.006898292498380905
-1,-1,0.01,0.007795075305937564,0.0022049246940624365
-1,-1,0.01,0.01343073895673592,-0.0034307389567359205
-1,-1,0.01,0.009399195795907232,0.0006008042040927686
-1,-1,0.01,0.01330544071370593,-0.003305440713705929
-1,-1,0.01,0.010901025872694073,-0.000901025872694073
-1,-1,0.01,0.010085073970982536,-8.507397098253544e-05
-1,-1,0.01,0.01248856069384735,-0.00248856069384735
-1,-1,0.01,0.013179669942305829,-0.0031796699423058284
-1,-1,0.01,0.010401878582330517,-0.00040187858233051675
-1,-1,0.01,0.0043985919781113015,0.005601408021888699
-1,-1,0.01,0.009799631811927547,0.00020036818807245282
-1,-1,0.01,0.011884524234094052,-0.0018845242340940517
-1,-1,0.01,0.012867970272780239,-0.0028679702727802386
-1,-1,0.01,0.010435386328546861,-0.000435386328546861
-1,-1,0.01,0.011253597781875622,-0.001253597781875622
-1,-1,0.01,0.010160224990162335,-0.00016022499016233455
-1,-1,0.05,0.04220126379857119,0.007798736201428812
-1,-1,0.05,0.04845852488035163,0.001541475119648375
-1,-1,0.05,0.05778523193442386,-0.007785231934423854
-1,-1,0.05,0.060547163137958875,-0.010547163137958872
-1,-1,0.05,0.04132587075843498,0.00867412924156502
-1,-1,0.05,0.023936456898055264,0.02606354310194474
-1,-1,0.05,0.048767820308128755,0.0012321796918712477
-1,-1,0.05,0.059454427973301235,-0.009454427973301233
-1,-1,0.05,0.09132503500391795,-0.041325035003917945
-1,-1,0.05,0.05138045354026728,-0.001380453540267279
-1,-1,0.05,0.0509465778277977,-0.0009465778277976955
-1,-1,0.05,0.024184478750173388,0.025815521249826615
-1,-1,0.05,0.04232522471718191,0.00767477528281809
-1,-1,0.05,0.02175455380633399,0.028245446193666014
-1,-1,0.05,0.04380348797897349,0.006196512021026515
-1,-1,0.05,0.04075277111855686,0.009247228881443144
-1,-1,0.05,0.0487736193252104,0.0012263806747896053
-1,-1,0.05,0.04817401323079997,0.0018259867692000317
-1,-1,0.05,0.0514932829550212,-0.0014932829550211996
-1,-1,0.05,0.0721080235225652,-0.022108023522565204
-1,-1,0.05,0.0533685863714092,-0.003368586371409195
-1,-1,0.05,0.05631933107043696,-0.006319331070436959
-1,-1,0.05,0.07209129819769385,-0.022091298197693843
-1,-1,0.05,0.03775368048676458,0.012246319513235425
-1,-1,0.05,0.0518331786480152,-0.0018331786480151949
-1,-1,0.05,0.05449101836278778,-0.004491018362787778
-1,-1,0.05,0.0366214427584101,0.0133785572415899
-1,-1,0.05,0.08759380531239709,-0.03759380531239709
-1,-1,0.05,0.03606329655233798,0.01393670344766202
-1,-1,0.05,0.055080056936747154,-0.0050800569367471515
-1,-1,0.05,0.06637527137147423,-0.016375271371474223
-1,-1,0.05,0.047933853753632766,0.002066146246367237
-1,-1,0.05,0.05199929919643671,-0.00199929919643671
-1,-1,0.05,0.04761824370504024,0.0023817562949597637
-1,-1,0.05,0.04795667701167742,0.0020433229883225837
-1,-1,0.05,0.055461885667509196,-0.005461885667509193
-1,-1,0.05,0.042911746765765195,0.007088253234234808
-1,-1,0.05,0.058280631664959004,-0.008280631664959001
-1,-1,0.05,0.05604426231414077,-0.006044262314140771
-1,-1,0.05,0.04642245333068305,0.00357754666931695
-1,-1,0.05,0.04916949068008314,0.0008305093199168639
-1,-1,0.05,0.041658949410021864,0.008341050589978138
-1,-1,0.05,0.05645567638769068,-0.006455676387690679
-1,-1,0.05,0.057243172529272225,-0.007243172529272222
-1,-1,0.05,0.06288121944085438,-0.01288121944085438
-1,-1,0.05,0.058404243465879996,-0.008404243465879993
-1,-1,0.05,0.046522156711458346,0.003477843288541657
-1,-1,0.05,0.05141397297270173,-0.0014139729727017242
-1,-1,0.05,0.02620820470086915,0.023791795299130853
-1,-1,0.05,0.05327393994608754,-0.003273939946087538
-1,-1,0.05,0.05147497038843965,-0.0014749703884396476
-1,-1,0.05,0.06669357221620316,-0.016693572216203156
-1,-1,0.05,0.05563895345114286,-0.005638953451142854
-1,-1,0.05,0.04865776319544958,0.001342236804550423
-1,-1,0.05,0.024090259840126717,0.025909740159873285
-1,-1,0.05,0.037942586305179056,0.012057413694820947
-1,-1,0.05,0.058181234022205555,-0.008181234022205552
-1,-1,0.05,0.06174550786776504,-0.011745507867765036
-1,-1,0.05,0.07717421994206215,-0.02717421994206215
-1,-1,0.05,0.06373363910438498,-0.013733639104384979
-1,-1,0.05,0.04831463336226818,0.0016853666377318194
-1,-1,0.05,0.03508766867161947,0.014912331328380532
-1,-1,0.05,0.04605311893275791,0.003946881067242093
-1,-1,0.05,0.05292825667206544,-0.002928256672065435
-1,-1,0.05,0.05186083052453833,-0.0018608305245383303
-1,-1,0.05,0.028475774401146955,0.021524225598853048
-1,-1,0.05,0.06757819001769758,-0.017578190017697573
-1,-1,0.05,0.05922069617897833,-0.009220696178978326
-1,-1,0.05,0.06372990972717686,-0.013729909727176859
-1,-1,0.05,0.0524292233046681,-0.0024292233046680975
-1,-1,0.05,0.030256736669039806,0.019743263330960197
-1,-1,0.05,0.05644901820272545,-0.006449018202725448
-1,-1,0.05,0.06818323358719681,-0.018183233587196812
-1,-1,0.05,0.0552070573252132,-0.005207057325213198
-1,-1,0.05,0.05657898606230222,-0.006578986062302214
-1,-1,0.05,0.07000418891667323,-0.02000418891667323
-1,-1,0.05,0.056385802256780165,-0.0063858022567801626
-1,-1,0.05,0.03329857758415062,0.016701422415849383
-1,-1,0.05,0.06273773740772894,-0.012737737407728933
-1,-1,0.05,0.057822675009489066,-0.007822675009489063
-1,-1,0.05,0.040170413984740305,0.009829586015259698
-1,-1,0.05,0.05317315836865801,-0.003173158368658009
-1,-1,0.05,0.041876575176977786,0.008123424823022217
-1,-1,0.05,0.08162276737468402,-0.031622767374684016
-1,-1,0.05,0.03783322913572062,0.012166770864279385
-1,-1,0.05,0.06511993650963832,-0.015119936509638318
-1,-1,0.05,0.04583942264674345,0.004160577353256555
-1,-1,0.05,0.06135201564007164,-0.011352015640071635
-1,-1,0.05,0.055576591244064166,-0.0055765912440641635
-1,-1,0.05,0.053314933932867466,-0.003314933932867463
-1,-1,0.05,0.061919535542853135,-0.011919535542853132
-1,-1,0.05,0.06476318294674034,-0.014763182946740339
-1,-1,0.05,0.05167062233800414,-0.0016706223380041352
-1,-1,0.05,0.022254884616641987,0.027745115383358016
-1,-1,0.05,0.04964207105430545,0.00035792894569455086
-1,-1,0.05,0.05711850295004441,-0.00711850295004441
-1,-1,0.05,0.06237488468169911,-0.01237488468169911
-1,-1,0.05,0.05058216248760282,-0.0005821624876028164
-1,-1,0.05,0.05474273307043764,-0.004742733070437634
-1,-1,0.05,0.051652250138596256,-0.0016522501385962535
-1,-1,0.1,0.08597903667885053,0.01402096332114948
-1,-1,0.1,0.097187305939852,0.002812694060148002
-1,-1,0.1,0.11336582386106069,-0.01336582386106068
-1,-1,0.1,0.11915043522391872,-0.01915043522391871
-1,-1,0.1,0.0879591322372848,0.012040867762715207
-1,-1,0.1,0.04880842716827891,0.05119157283172109
-1,-1,0.1,0.09584118730711723,0.004158812692882777
-1,-1,0.1,0.11592228110365428,-0.015922281103654276
-1,-1,0.1,0.16938389693401848,-0.06938389693401847
-1,-1,0.1,0.10576490091237616,-0.00576490091237615
-1,-1,0.1,0.10282245605611275,-0.0028224560561127404
-1,-1,0.1,0.05138654644475064,0.04861345355524937
-1,-1,0.1,0.08768875814528111,0.012311241854718893
-1,-1,0.1,0.04501015826414786,0.05498984173585215
-1,-1,0.1,0.08792404129717304,0.012075958702826961
-1,-1,0.1,0.08245586513752129,0.017544134862478716
-1,-1,0.1,0.09985717770657268,0.0001428222934273249
-1,-1,0.1,0.09781977951186359,0.0021802204881364168
-1,-1,0.1,0.10309953599385038,-0.0030995359938503775
-1,-1,0.1,0.1361887491888542,-0.0361887491888542
-1,-1,0.1,0.1058358559037467,-0.0058358559037466895
-1,-1,0.1,0.11021346592730868,-0.01021346592730868
-1,-1,0.1,0.14119802839692785,-0.04119802839692785
-1,-1,0.1,0.07817269380816642,0.02182730619183358
-1,-1,0.1,0.10325568370134393,-0.0032556837013439227
-1,-1,0.1,0.10680382472427924,-0.006803824724279234
-1,-1,0.1,0.07733907351673516,0.022660926483264843
-1,-1,0.1,0.16918174686623547,-0.06918174686623546
-1,-1,0.1,0.07289393750736177,0.027106062492638236
-1,-1,0.1,0.11007257436250277,-0.010072574362502765
-1,-1,0.1,0.1300801819146137,-0.0300801819146137
-1,-1,0.1,0.09726959507189775,0.0027304049281022535
-1,-1,0.1,0.1042845092520828,-0.004284509252082791
-1,-1,0.1,0.09835056516995425,0.0016494348300457595
-1,-1,0.1,0.09605804544229307,0.003941954557706934
-1,-1,0.1,0.11043430904808345,-0.010434309048083443
-1,-1,0.1,0.0866592713194192,0.01334072868058081
-1,-1,0.1,0.11636497723970533,-0.016364977239705328
-1,-1,0.1,0.11241444233256677,-0.012414442332566764
-1,-1,0.1,0.09683690325962993,0.003163096740370075
-1,-1,0.1,0.09806826655475236,0.0019317334452476492
-1,-1,0.1,0.08376078836089204,0.016239211639107964
-1,-1,0.1,0.10232192888697934,-0.002321928886979338
-1,-1,0.1,0.11214034670535605,-0.012140346705356048
-1,-1,0.1,0.12356854238767367,-0.02356854238767367
-1,-1,0.1,0.11539808201615166,-0.015398082016151657
-1,-1,0.1,0.09480635073549554,0.0051936492645044685
-1,-1,0.1,0.10171500960143581,-0.0017150096014358074
-1,-1,0.1,0.05384101896695416,0.046158981033045846
-1,-1,0.1,0.10698282557846218,-0.006982825578462179
-1,-1,0.1,0.10300710266671186,-0.00300710266671185
-1,-1,0.1,0.12921977310820637,-0.029219773108206365
-1,-1,0.1,0.11052029710422322,-0.010520297104223211
-1,-1,0.1,0.09606889985251642,0.003931100147483588
-1,-1,0.1,0.0497128854825402,0.050287114517459805
-1,-1,0.1,0.0768942641042695,0.023105735895730506
-1,-1,0.1,0.11742955376731413,-0.01742955376731413
-1,-1,0.1,0.12212061560024771,-0.02212061560024771
-1,-1,0.1,0.15012448958015398,-0.050124489580153975
-1,-1,0.1,0.12240231368769845,-0.022402313687698447
-1,-1,0.1,0.09883380452402547,0.0011661954759745324
-1,-1,0.1,0.07126785412874213,0.028732145871257872
-1,-1,0.1,0.09105569246783508,0.008944307532164922
-1,-1,0.1,0.10530471515556837,-0.005304715155568365
-1,-1,0.1,0.10410366753715855,-0.004103667537158545
-1,-1,0.1,0.0678267201610162,0.03217327983898381
-1,-1,0.1,0.1319945339126345,-0.03199453391263449
-1,-1,0.1,0.11783825081253448,-0.01783825081253447
-1,-1,0.1,0.1265155612670209,-0.0265155612670209
-1,-1,0.1,0.10173214258080407,-0.0017321425808040636
-1,-1,0.1,0.06192316598641991,0.03807683401358009
-1,-1,0.1,0.11206569475770464,-0.012065694757704637
-1,-1,0.1,0.1330291012596313,-0.033029101259631294
-1,-1,0.1,0.10960814157437511,-0.009608141574375104
-1,-1,0.1,0.11395768639140982,-0.013957686391409818
-1,-1,0.1,0.1302783389672573,-0.03027833896725729
-1,-1,0.1,0.11173650122898234,-0.01173650122898233
-1,-1,0.1,0.06686885128901007,0.03313114871098993
-1,-1,0.1,0.12405671561053135,-0.02405671561053134
-1,-1,0.1,0.11380631707407819,-0.013806317074078187
-1,-1,0.1,0.08186672046578428,0.01813327953421573
-1,-1,0.1,0.10571762088975965,-0.0057176208897596476
-1,-1,0.1,0.08630376069187931,0.013696239308120695
-1,-1,0.1,0.15775038276637046,-0.057750382766370456
-1,-1,0.1,0.07595462886478072,0.02404537113521929
-1,-1,0.1,0.1277292031567358,-0.0277292031567358
-1,-1,0.1,0.09177205902794124,0.00822794097205877
-1,-1,0.1,0.12069395151360625,-0.020693951513606243
-1,-1,0.1,0.1110868212547999,-0.0110868212547999
-1,-1,0.1,0.1075754029989869,-0.007575402998986888
-1,-1,0.1,0.12312250077394328,-0.023122500773943275
-1,-1,0.1,0.12943089861730986,-0.029430898617309853
-1,-1,0.1,0.10206961156659282,-0.0020696115665928133
-1,-1,0.1,0.04589412640745771,0.0541058735925423
-1,-1,0.1,0.0993974571523885,0.0006025428476115063
-1,-1,0.1,0.11194758464900845,-0.011947584649008441
-1,-1,0.1,0.12299435166230578,-0.022994351662305776
-1,-1,0.1,0.10053334668150125,-0.0005333466815012483
-1,-1,0.1,0.10822514141780203,-0.00822514141780202
-1,-1,0.1,0.10339465730199272,-0.003394657301992718
